"","sp.t","GrossReturn","PriceReturn","inf.crsp.t","inf.crsp","crsp.adj.GR","crsp.adj.PR"
"657",19801128,1.10991,1.103015,19801128,1.008255,0.100822708540994,0.0939841607529843
"658",19801231,0.969366,0.966994,19801231,1.009357,-0.0396202731045607,-0.0419702840521243
"659",19810130,0.95663,0.954964,19810130,1.008111,-0.0510667972078471,-0.0527193930033498
"660",19810227,1.021267,1.013492,19810227,1.010345,0.0108101688037254,0.00311477762546453
"661",19810331,1.038285,1.035426,19810331,1.006826,0.0312457167375495,0.0284060999616615
"662",19810430,0.979789,0.978033,19810430,1.00678,-0.0268092333975645,-0.0285534078944755
"663",19810529,1.006539,0.998876,19810529,1.007856,-0.00130673429537553,-0.00891000301630407
"664",19810630,0.991745,0.98882,19810630,1.008909,-0.0170124362058423,-0.0199116074888815
"665",19810731,1.000714,0.999054,19810731,1.011038,-0.0102112878052061,-0.0118531647672987
"666",19810831,0.94446,0.936341,19810831,1.007642,-0.0627028250112639,-0.0707602501682144
"667",19810930,0.949534,0.9465,19810930,1.009751,-0.0596354942951283,-0.0626401954541269
"668",19811030,1.052115,1.048694,19811030,1.002146,0.0498619961562485,0.0464483219012
"669",19811130,1.043827,1.035918,19811130,1.003212,0.040484962301089,0.0326012846736281
"670",19811231,0.972941,0.970255,19811231,1.003202,-0.0301644135478197,-0.0328418404269528
"671",19820129,0.984633,0.983126,19820129,1.003191,-0.0184989697874084,-0.0200011762465971
"672",19820226,0.949559,0.940412,19820226,1.003181,-0.0534519692857023,-0.0625699649415211
"673",19820331,0.993195,0.989537,19820331,0.998943,-0.00575408206474237,-0.00941595266196371
"674",19820430,1.04155,1.040063,19820430,1.004233,0.0371597029772972,0.0356789709161121
"675",19820528,0.970495,0.960166,19820528,1.009484,-0.0386227022914678,-0.0488546623819694
"676",19820630,0.984221,0.981066,19820630,1.012526,-0.0279548377029331,-0.0310708070706333
"677",19820730,0.979801,0.977942,19820730,1.005155,-0.0252239704324209,-0.0270734364351767
"678",19820831,1.127402,1.116647,19820831,1.002051,0.12509443132136,0.114361444676967
"679",19820930,1.010496,1.007717,19820930,1.002047,0.00843174022775384,0.00565841721995075
"680",19821029,1.113863,1.111235,19821029,1.003064,0.110460548878237,0.107840576473685
"681",19821130,1.045754,1.037554,19821130,0.997963,0.0478885489742606,0.0396718114799848
"682",19821231,1.016835,1.014676,19821231,0.995918,0.0210027331567457,0.0188348839964736
"683",19830131,1.035293,1.033317,19830131,1.002049,0.0331760223302453,0.0312040628751689
"684",19830228,1.025733,1.018539,19830228,1.001022,0.0246857711418929,0.0174991159035465
"685",19830331,1.03547,1.032459,19830331,1,0.0354700000000001,0.032459
"686",19830429,1.075719,1.074655,19830429,1.00715,0.0680822121828923,0.0670257657747106
"687",19830531,0.994313,0.9879,19830531,1.006085,-0.0117008006281775,-0.0180750135425932
"688",19830630,1.03697,1.033719,19830630,1.003024,0.0338436567818916,0.0306024581665045
"689",19830729,0.968762,0.967679,19830729,1.00402,-0.035116830342025,-0.0361954941136631
"690",19830831,1.015864,1.009484,19830831,1.003003,0.0128224940503667,0.00646159582772921
"691",19830930,1.014105,1.010838,19830930,1.00499,0.00906974198748234,0.00581896337276966
"692",19831031,0.986892,0.985305,19831031,1.002979,-0.0160392191661043,-0.0176215055350113
"693",19831130,1.023846,1.017363,19831130,1.00198,0.0218227908740694,0.0153526018483403
"694",19831230,0.994251,0.991301,19831230,1.000988,-0.00673035041379122,-0.00967743869057369
"695",19840131,0.996102,0.994343,19840131,1.005923,-0.00976317272793237,-0.0115118155166946
"696",19840229,0.965966,0.960495,19840229,1.004907,-0.0387508495811055,-0.0441951344751306
"697",19840330,1.017295,1.013714,19840330,1.001953,0.0153120954775323,0.0117380755384733
"698",19840430,1.006781,1.005229,19840430,1.004873,0.00189874740390072,0.000354273624627144
"699",19840531,0.946869,0.940456,19840531,1.00291,-0.0558783938738272,-0.0622727861921808
"700",19840629,1.022937,1.018709,19840629,1.002901,0.0199780436952401,0.0157622736441583
"701",19840731,0.986235,0.984359,19840731,1.003857,-0.0175542930915459,-0.0194230851605358
"702",19840831,1.112438,1.105753,19840831,1.003842,0.108180371014562,0.101520956485184
"703",19840928,0.999936,0.996708,19840928,1.004785,-0.0048259080300761,-0.00803853560711998
"704",19841031,1.003331,1.000216,19841031,1.002857,0.000472649639978506,-0.00263347615861498
"705",19841130,0.990159,0.98505,19841130,1,-0.00984099999999999,-0.01495
"706",19841231,1.025556,1.021843,19841231,1,0.0255559999999999,0.0218430000000001
"707",19850131,1.076868,1.074737,19850131,1.001899,0.0748269037098548,0.0726999428086064
"708",19850228,1.014166,1.008886,19850228,1.004739,0.00938253616113216,0.0041274400615483
"709",19850329,0.999364,0.99602,19850329,1.003774,-0.00439341923580394,-0.00772484642957472
"710",19850430,0.996296,0.994587,19850430,1.004699,-0.00836369897850009,-0.0100647059467562
"711",19850531,1.06274,1.056847,19850531,1.003742,0.0587780525274424,0.0529070219239607
"712",19850628,1.016065,1.012925,19850628,1.002796,0.0132320033187208,0.0101007582798496
"713",19850731,0.996679,0.994765,19850731,1.001859,-0.00517038824824656,-0.00708083672452919
"714",19850830,0.993527,0.988129,19850830,1.001855,-0.0083125801637961,-0.0137005854140568
"715",19850930,0.966752,0.963803,19850930,1.002778,-0.0359261970246654,-0.0388670273978886
"716",19851031,1.045079,1.042653,19851031,1.003693,0.0412337238577933,0.0388166501111398
"717",19851129,1.071887,1.06663,19851129,1.00276,0.0689367346124694,0.0636942039969681
"718",19851231,1.048156,1.045156,19851231,1.002752,0.0452793911156497,0.0422876244574928
"719",19860131,1.004706,1.002962,19860131,1.002745,0.00195563179073455,0.000216405965624222
"720",19860228,1.076525,1.071556,19860228,0.997263,0.0794795354886324,0.0744968980098528
"721",19860331,1.055832,1.05332,19860331,0.995425,0.0606846321922798,0.058161086972901
"722",19860430,0.986652,0.984946,19860430,0.998162,-0.0115311943351881,-0.0132403357370847
"723",19860530,1.055326,1.050804,19860530,1.002762,0.0524192181195537,0.0479096734818434
"724",19860630,1.015744,1.01331,19860630,1.00551,0.0101779196626588,0.00775725751111378
"725",19860731,0.942459,0.940622,19860731,1,-0.057541,-0.059378
"726",19860829,1.074417,1.070076,19860829,1.001826,0.0724586904312723,0.0681256026495618
"727",19860930,0.916757,0.914336,19860930,1.004558,-0.0874026188632214,-0.0898126340141635
"728",19861031,1.056538,1.053813,19861031,1.000907,0.0555805884063154,0.0528580577416282
"729",19861128,1.024876,1.019717,19861128,1.000907,0.0239472798172058,0.0187929547900054
"730",19861231,0.972487,0.969826,19861231,1.000906,-0.0283932756922229,-0.0310518670084904
"731",19870130,1.135183,1.133724,19870130,1.006335,0.12803688632513,0.126587070905812
"732",19870227,1.041778,1.037845,19870227,1.003597,0.0380441551738397,0.0341252514704606
"733",19870331,1.026336,1.023832,19870331,1.00448,0.0217585218222363,0.0192656897100989
"734",19870430,0.990955,0.988907,19870430,1.005352,-0.0143203574469439,-0.016357454901368
"735",19870529,1.009128,1.005199,19870529,1.003549,0.00555927015023672,0.00164416485891561
"736",19870630,1.05014,1.047654,19870630,1.003537,0.0464387461548506,0.0439615081456888
"737",19870731,1.049843,1.047883,19870731,1.002643,0.047075579244058,0.0451207458686691
"738",19870831,1.039108,1.035441,19870831,1.005272,0.0336585521132589,0.0300107831512268
"739",19870930,0.97806,0.975921,19870930,1.005245,-0.02704315863297,-0.0291709981148873
"740",19871030,0.784205,0.782056,19871030,1.002609,-0.217835666745461,-0.219979074594383
"741",19871130,0.918126,0.913459,19871130,1.000867,-0.0826693256946227,-0.0873322829107164
"742",19871231,1.073922,1.071025,19871231,1,0.073922,0.0710250000000001
"743",19880129,1.042712,1.041086,19880129,1.0026,0.0400079792539398,0.0383861958906841
"744",19880229,1.047445,1.040574,19880229,1.002593,0.0447359995531587,0.0378827699774482
"745",19880331,0.969153,0.966632,19880331,1.00431,-0.0350061236072527,-0.0375163047266283
"746",19880429,1.010516,1.008773,19880429,1.00515,0.00533850669054359,0.0036044371486843
"747",19880531,1.008012,1.002882,19880531,1.003416,0.00458035351240138,-0.000532182066062314
"748",19880630,1.047676,1.045068,19880630,1.004255,0.0432370264524451,0.0406400764746009
"749",19880729,0.995542,0.992607,19880729,1.004237,-0.00865831472052914,-0.0115809315928411
"750",19880831,0.967512,0.96271,19880831,1.004219,-0.0365527838051261,-0.0413346092834332
"751",19880930,1.042739,1.040086,19880930,1.006723,0.0357754814382905,0.0331401984458486
"752",19881031,1.026891,1.023328,19881031,1.003339,0.0234736215775526,0.0199224788431427
"753",19881130,0.985645,0.98023,19881130,1.000832,-0.0151743749200665,-0.0205848733853433
"754",19881230,1.018553,1.015184,19881230,1.001663,0.01686195856291,0.0134985519081767
"755",19890131,1.072303,1.069633,19890131,1.004979,0.0669904545269104,0.0643336825943626
"756",19890228,0.974969,0.970813,19890228,1.004129,-0.0290400934541279,-0.0331790038929262
"757",19890331,1.023038,1.02044,19890331,1.005757,0.0171820827496103,0.0145989538228419
"758",19890428,1.051707,1.049899,19890428,1.006541,0.0448724890491297,0.0430762383251155
"759",19890531,1.041022,1.035451,19890531,1.005686,0.0351362154787873,0.0295967130893737
"760",19890630,0.994389,0.99206,19890630,1.002423,-0.00801458067103422,-0.0103379511443772
"761",19890731,1.090053,1.088194,19890731,1.002417,0.0874246945133612,0.0855701768824753
"762",19890831,1.019853,1.015516,19890831,1.001608,0.0182157091397033,0.0138856718396818
"763",19890929,0.995996,0.993384,19890929,1.00321,-0.00719091715592945,-0.00979455946412011
"764",19891031,0.976361,0.974332,19891031,1.0048,-0.0283031449044585,-0.0303224522292993
"765",19891130,1.020479,1.016641,19891130,1.002389,0.0180468859893714,0.014218033118879
"766",19891229,1.022657,1.019988,19891229,1.001589,0.0210345760586428,0.0183698103713199
"767",19900131,0.932339,0.930593,19900131,1.010309,-0.0771744090174391,-0.0789025931670408
"768",19900228,1.013381,1.008986,19900228,1.00471,0.00863035104657084,0.0042559544545191
"769",19900330,1.026588,1.02436,19900330,1.005469,0.021004128421662,0.0187882470767373
"770",19900430,0.975496,0.973492,19900430,1.001554,-0.026017568698243,-0.0280184593142258
"771",19900531,1.097419,1.092408,19900531,1.002327,0.0948712346369998,0.0898718681627853
"772",19900629,0.993246,0.991079,19900629,1.005418,-0.0121064074842503,-0.0142617299471463
"773",19900731,0.995546,0.993492,19900731,1.003849,-0.00827116428865293,-0.0103172887555797
"774",19900831,0.909199,0.905103,19900831,1.009202,-0.0990911631169974,-0.103149815398701
"775",19900928,0.951041,0.948787,19900928,1.008359,-0.0568428506117364,-0.0590781656136355
"776",19901031,0.996403,0.99389,19901031,1.006029,-0.00956831264307489,-0.0120662525632959
"777",19901130,1.064561,1.059897,19901130,1.002247,0.0621742943605719,0.0575207508727889
"778",19901231,1.027987,1.024954,19901231,1,0.027987,0.0249539999999999
"779",19910131,1.045001,1.043063,19910131,1.005979,0.0387900741466771,0.0368635925799645
"780",19910228,1.071565,1.067371,19910228,1.001486,0.069975017124553,0.0657872401611206
"781",19910328,1.024354,1.022312,19910328,1.001484,0.022836111210963,0.0207971370486197
"782",19910430,1.002268,1.000214,19910430,1.001481,0.000785836176622201,-0.0012651263478789
"783",19910531,1.04293,1.038759,19910531,1.002959,0.0398530747518093,0.0356943803286076
"784",19910628,0.954643,0.952502,19910628,1.00295,-0.0481649135051597,-0.0502996161324094
"785",19910731,1.046526,1.044799,19910731,1.001471,0.0449888214436565,0.043264358129192
"786",19910830,1.023885,1.019912,19910830,1.002937,0.0208866558916463,0.0169252904220305
"787",19910930,0.983139,0.980939,19910930,1.004392,-0.0211600649945439,-0.0233504448462353
"788",19911031,1.013458,1.011899,19911031,1.001458,0.0119825294720297,0.0104257991847887
"789",19911129,0.959786,0.956027,19911129,1.002911,-0.0429998275021414,-0.0467479168141541
"790",19911231,1.114089,1.111476,19911231,1.000726,0.113280758169569,0.110669653831318
"791",19920131,0.981652,0.980346,19920131,1.00145,-0.0197693344650257,-0.0210734435069149
"792",19920228,1.012865,1.009442,19920228,1.003621,0.009210648242713,0.00579999820649424
"793",19920331,0.98053,0.978127,19920331,1.005051,-0.0243977668794916,-0.0267886903251675
"794",19920430,1.028614,1.027157,19920430,1.001436,0.0271390283552817,0.0256841176071163
"795",19920529,1.00485,1.001087,19920529,1.001434,0.00341110847045356,-0.000346503114533658
"796",19920630,0.98497,0.982455,19920630,1.003579,-0.0185426359060921,-0.0210486668214461
"797",19920731,1.040924,1.039465,19920731,1.00214,0.0387011794759216,0.0372452950685533
"798",19920831,0.979385,0.975786,19920831,1.002847,-0.0233953933152317,-0.0269841760507834
"799",19920930,1.01134,1.008916,19920930,1.002839,0.00847693398441818,0.00605979623847874
"800",19921030,1.004796,1.003455,19921030,1.003539,0.00125256716480382,-8.37037723496747e-05
"801",19921130,1.033794,1.030069,19921130,1.00141,0.0323384028519789,0.0286186477067334
"802",19921231,1.01338,1.011197,19921231,0.999296,0.0140939221211733,0.0119093842064812
"803",19930129,1.007282,1.005964,19930129,1.004933,0.00233746926412004,0.00102593904270232
"804",19930226,1.013526,1.010361,19930226,1.003506,0.00998499261588859,0.00683105033751663
"805",19930331,1.021202,1.018578,19930331,1.003494,0.0176463436751988,0.0150314800088489
"806",19930430,0.975481,0.97422,19930430,1.002786,-0.0272291396170269,-0.0284866362314591
"807",19930528,1.026259,1.022549,19930528,1.001389,0.0248355034856584,0.0211306495278056
"808",19930630,1.003466,1.001095,19930630,1.001387,0.00207612042097605,-0.000291595556962454
"809",19930730,0.995407,0.994091,19930730,1,-0.00459299999999996,-0.00590900000000005
"810",19930831,1.037431,1.033957,19930831,1.00277,0.0345652542457393,0.0311008506437169
"811",19930930,0.992418,0.990158,19930930,1.002072,-0.00963403827269904,-0.0118893652352327
"812",19931029,1.019884,1.01859,19931029,1.004135,0.0156841460560582,0.0143954747120658
"813",19931130,0.991345,0.987916,19931130,1.000686,-0.00933459646682366,-0.0127612457853912
"814",19931231,1.012646,1.010617,19931231,1,0.0126459999999999,0.0106170000000001
"815",19940131,1.033429,1.031954,19940131,1.002743,0.0306020585533882,0.0291310934107742
"816",19940228,0.972839,0.969879,19940228,1.00342,-0.0304767694484861,-0.0334266807518286
"817",19940331,0.956544,0.954272,19940331,1.003408,-0.046704829939566,-0.0489691132620031
"818",19940429,1.012817,1.011477,19940429,1.001359,0.011442449710843,0.010104268299381
"819",19940531,1.016309,1.012559,19940531,1.000678,0.0156204093624521,0.0118729501398052
"820",19940630,0.975238,0.972887,19940630,1.00339,-0.0280568871525528,-0.0303999441891987
"821",19940729,1.032714,1.031381,19940729,1.002703,0.0299300989425584,0.0286006923286359
"822",19940831,1.041341,1.03799,19940831,1.004043,0.0371478113985158,0.033810304937139
"823",19940930,0.97606,0.973762,19940930,1.002685,-0.0265537033066218,-0.0288455496990581
"824",19941031,1.022619,1.021043,19941031,1.000669,0.0219353252673959,0.0203603789065114
"825",19941130,0.963752,0.960577,19941130,1.001338,-0.0375357771302,-0.0407065346566294
"826",19941230,1.014955,1.012419,19941230,1,0.0149550000000001,0.012419
"827",19950131,1.026,1.024348,19950131,1.004008,0.0219042079345981,0.0202588027187034
"828",19950228,1.039228,1.036328,19950228,1.003992,0.0350958971784636,0.032207427947633
"829",19950331,1.029334,1.027179,19950331,1.003313,0.0259350770896023,0.0237871930294935
"830",19950428,1.029395,1.027914,19950428,1.003303,0.0260061018456039,0.024529977484369
"831",19950531,1.039809,1.036454,19950531,1.001975,0.0377594251353577,0.0344110381995557
"832",19950630,1.024155,1.022198,19950630,1.001971,0.0221403613477835,0.0201872110071051
"833",19950731,1.033405,1.032023,19950731,1,0.0334049999999999,0.0320229999999999
"834",19950831,1.003495,1.000642,19950831,1.002623,0.00086971872777708,-0.00197581743087882
"835",19950929,1.042102,1.040182,19950929,1.001962,0.0400613995341141,0.038145159197654
"836",19951031,0.996558,0.995136,19951031,1.003264,-0.00668418282725169,-0.00810155651952016
"837",19951130,1.044179,1.041338,19951130,0.999349,0.0448592033413751,0.0420163526455724
"838",19951229,1.017643,1.015809,19951229,0.999349,0.0183059171520661,0.0164707224403084
"839",19960131,1.034861,1.033415,19960131,1.005863,0.0288289757153808,0.0273914041971919
"840",19960229,1.010088,1.007689,19960229,1.003238,0.00682789128800954,0.0044366341785298
"841",19960329,1.009585,1.00786,19960329,1.005165,0.00439728800744144,0.00268115185069107
"842",19960430,1.015133,1.013857,19960430,1.003854,0.0112356976213672,0.0099645964452999
"843",19960531,1.025257,1.02253,19960531,1.001919,0.0232933001569988,0.020571523246889
"844",19960628,1.004128,1.002562,19960628,1.000639,0.00348677195272207,0.00192177198769983
"845",19960731,0.955559,0.953952,19960731,1.001914,-0.0462664460223132,-0.0478703761001443
"846",19960830,1.021928,1.019589,19960830,1.001911,0.0199788204740741,0.0176442817775233
"847",19960930,1.056035,1.054112,19960930,1.003179,0.0526885032481741,0.0507715970928417
"848",19961031,1.026798,1.025348,19961031,1.003169,0.0235543562450595,0.0221089367793461
"849",19961129,1.076455,1.074218,19961129,1.001895,0.0744189760404035,0.0721862071374746
"850",19961231,0.980185,0.978482,19961231,1,-0.019815,-0.021518
"851",19970131,1.062779,1.061689,19970131,1.003153,0.0594385901253347,0.058352016093258
"852",19970228,1.007752,1.0058,19970228,1.003143,0.00459455930011976,0.00264867521380308
"853",19970331,0.958347,0.95669,19970331,1.002506,-0.0440486141728827,-0.0457014721108899
"854",19970430,1.060274,1.059016,19970430,1.00125,0.0589503121098627,0.0576938826466917
"855",19970530,1.061401,1.059272,19970530,0.999376,0.062063727766126,0.059933398440627
"856",19970630,1.044103,1.042762,19970630,1.001249,0.0428005421228885,0.0414612149425366
"857",19970731,1.080388,1.078977,19970731,1.001248,0.0790413563872288,0.0776321151203301
"858",19970829,0.94503,0.943542,19970829,1.001869,-0.0567329660863845,-0.0582181902025114
"859",19970930,1.053886,1.052408,19970930,1.002488,0.0512704391474013,0.0497961072850748
"860",19971031,0.967395,0.96627,19971031,1.002481,-0.034999167066508,-0.0361213828491512
"861",19971128,1.046321,1.044625,19971128,0.999381,0.0469690738567174,0.0452720233824737
"862",19971231,1.017147,1.0157,19971231,0.998762,0.0184077888425871,0.0169589952361022
"863",19980130,1.011994,1.01108,19980130,1.00186,0.0101151857544968,0.00920288263829283
"864",19980227,1.071956,1.070303,19980227,1.001856,0.0699701354286442,0.0683201977130445
"865",19980331,1.051336,1.050104,19980331,1.001853,0.0493914775920219,0.0481617562656396
"866",19980430,1.011275,1.010232,19980430,1.00185,0.00940759594749707,0.00836652193442133
"867",19980529,0.982326,0.980794,19980529,1.001846,-0.0194840324760492,-0.0210132096150507
"868",19980630,1.04097,1.0398,19980630,1.001229,0.0396922182637538,0.0385236544287073
"869",19980731,0.989891,0.988888,19980731,1.001227,-0.0113221077737617,-0.0123238786009567
"870",19980831,0.856876,0.855496,19980831,1.001225,-0.144172388823691,-0.14555070039202
"871",19980930,1.063176,1.061612,19980930,1.001224,0.0618762634535328,0.0603141754492502
"872",19981030,1.080111,1.079144,19981030,1.002445,0.0774765697868711,0.0765119283352205
"873",19981130,1.062164,1.060685,19981130,1,0.0621640000000001,0.0606850000000001
"874",19981231,1.059673,1.058454,19981231,0.99939,0.0603197950749959,0.059100051031129
"875",19990129,1.0428,1.042,19990129,1.002441,0.0402607235737564,0.0394626716185791
"876",19990226,0.968065,0.966844,19990226,1.001217,-0.0331117030573792,-0.0343312189065906
"877",19990331,1.038979,1.037774,19990331,1.00304,0.0358300765672357,0.0346287286648588
"878",19990430,1.037559,1.036771,19990430,1.007273,0.0300673203788842,0.0292850101213868
"879",19990528,0.976841,0.975167,19990528,1,-0.023159,-0.024833
"880",19990630,1.054431,1.053398,19990630,1,0.0544309999999999,0.0533980000000001
"881",19990730,0.96978,0.968916,19990730,1.003008,-0.0331283499234303,-0.0339897588055129
"882",19990831,0.995011,0.993749,19990831,1.0024,-0.00737130885873905,-0.0086302873104549
"883",19990930,0.971921,0.970743,19990930,1.004788,-0.0327103826876913,-0.0338827693005888
"884",19991029,1.064238,1.063512,19991029,1.001787,0.0623395991363433,0.061614894184093
"885",19991130,1.020822,1.019547,19991130,1.000595,0.0202149720916054,0.018940730265492
"886",19991231,1.062579,1.061549,19991231,1,0.0625789999999999,0.0615490000000001
"887",20000131,0.95037,0.949704,20000131,1.002971,-0.0524451853543123,-0.0531092125295747
"888",20000229,0.982542,0.981334,20000229,1.005924,-0.0232443007622842,-0.0244451867139068
"889",20000331,1.098488,1.097431,20000331,1.008245,0.0895050310192462,0.0884566747169586
"890",20000428,0.968415,0.967692,20000428,1.000584,-0.0321502242690268,-0.0328728022834663
"891",20000531,0.977696,0.976383,20000531,1.001168,-0.0234446166877088,-0.0247560848928452
"892",20000630,1.026219,1.025497,20000630,1.005248,0.0208615187496022,0.0201432880244479
"893",20000731,0.987205,0.986441,20000731,1.00232,-0.0150800143666694,-0.0158422459893049
"894",20000831,1.062594,1.061275,20000831,1,0.062594,0.061275
"895",20000929,0.947912,0.947205,20000929,1.005208,-0.0569991484349509,-0.0577024854557466
"896",20001031,0.99588,0.995171,20001031,1.001727,-0.00583691963978217,-0.00654469730774954
"897",20001130,0.921732,0.920443,20001130,1.000575,-0.0787976913274867,-0.0800859505784174
"898",20001229,1.00572,1.004861,20001229,0.999426,0.00629761483091285,0.00543812148173051
"899",20010131,1.032375,1.031555,20010131,1.006322,0.0258893276704675,0.025074479142859
"900",20010228,0.909048,0.907869,20010228,1.003998,-0.0945719015376525,-0.0957462066657503
"901",20010330,0.936294,0.935413,20010330,1.002275,-0.0658312339427802,-0.0667102342171559
"902",20010430,1.077825,1.076981,20010430,1.003973,0.0735597471246736,0.0727190870670824
"903",20010531,1.00687,1.00533,20010531,1.004522,0.00233743014090293,0.00080436267199735
"904",20010629,0.975494,0.974817,20010629,1.001688,-0.0261498590379439,-0.0268257181876991
"905",20010731,0.990683,0.989752,20010731,0.997191,-0.00652633246790235,-0.00745995501363339
"906",20010831,0.936565,0.935067,20010831,1,-0.063435,-0.064933
"907",20010928,0.919639,0.918648,20010928,1.004507,-0.0844872161169609,-0.0854737697198725
"908",20011031,1.01954,1.018546,20011031,0.996635,0.0229823355591563,0.0219849794558689
"909",20011130,1.078787,1.077259,20011130,0.998312,0.0806110714886727,0.0790804878635136
"910",20011231,1.009051,1.007849,20011231,0.996054,0.0130484893389313,0.0118417274565434
"911",20020131,0.985676,0.98468,20020131,1.002264,-0.0165505296009835,-0.0175442797506445
"912",20020228,0.980519,0.979027,20020228,1.003953,-0.0233417301407537,-0.024827855487259
"913",20020328,1.037572,1.03669,20020328,1.005624,0.0317693292920613,0.0308922619189678
"914",20020430,0.938999,0.938174,20020430,1.005593,-0.0662236113417655,-0.0670440227805882
"915",20020531,0.9922,0.990562,20020531,1,-0.00780000000000003,-0.00943799999999995
"916",20020628,0.928651,0.927389,20020628,1.000556,-0.071865043036072,-0.0731263417539848
"917",20020731,0.926013,0.924926,20020731,1.001112,-0.0750155826720686,-0.0761013752706989
"918",20020830,1.007061,1.005401,20020830,1.003331,0.00371761661904202,0.00206312772155948
"919",20020930,0.891035,0.889579,20020930,1.00166,-0.110441666833057,-0.111895253878562
"920",20021031,1.088599,1.087103,20021031,1.001657,0.0867981754233236,0.0853046501946275
"921",20021129,1.059019,1.057288,20021129,1,0.0590189999999999,0.057288
"922",20021231,0.941166,0.939536,20021231,0.997794,-0.0567531975538037,-0.0583868012836316
"923",20030131,0.973421,0.97214,20030131,1.004422,-0.0308645171053601,-0.0321398774618635
"924",20030228,0.984754,0.982775,20030228,1.007705,-0.0227755146595482,-0.0247393830535724
"925",20030331,1.010308,1.008967,20030331,1.006008,0.00427431988612414,0.00294132849838169
"926",20030430,1.082774,1.081462,20030430,0.997828,0.0851309043241919,0.083816048457249
"927",20030530,1.053251,1.051508,20030530,0.998368,0.0549727154716497,0.0532268662457132
"928",20030630,1.012816,1.011351,20030630,1.00109,0.0117132325764915,0.0102498276878202
"929",20030731,1.017932,1.016505,20030731,1.001089,0.0168246779257391,0.0153992302382706
"930",20030829,1.019597,1.018014,20030829,1.003806,0.0157311273293845,0.0141541293835661
"931",20030930,0.989263,0.987893,20030930,1.00325,-0.0139416895090955,-0.0153072514328432
"932",20031031,1.05556,1.05397,20031031,0.99892,0.0567012373363232,0.0551095182797421
"933",20031128,1.009259,1.007606,20031128,0.997297,0.011994420919746,0.0103369407508496
"934",20031231,1.05178,1.050107,20031231,0.998916,0.0529213667615696,0.0512465512615674
"935",20040130,1.019078,1.017991,20040130,1.004883,0.0141260226314903,0.0130443046603437
"936",20040227,1.014403,1.012716,20040227,1.0054,0.00895464491744558,0.00727670578874062
"937",20040331,0.985018,0.983733,20040331,1.006445,-0.0212897873207181,-0.0225665585302725
"938",20040430,0.984416,0.983281,20040430,1.003202,-0.0187260392224098,-0.0198574165521999
"939",20040528,1.013629,1.012024,20040528,1.005851,0.00773275564671083,0.00613709187543687
"940",20040630,1.019488,1.018019,20040630,1.003173,0.0162633962437186,0.0147990426377105
"941",20040730,0.967046,0.965889,20040730,0.998419,-0.0314226792559036,-0.0325815113694751
"942",20040831,1.003807,1.002019,20040831,1.000528,0.00327726960165009,0.00149021316744746
"943",20040930,1.010817,1.009347,20040930,1.002111,0.00868766034900337,0.00722075698201108
"944",20041029,1.014973,1.013699,20041029,1.005266,0.00965615071035919,0.00838882445044398
"945",20041130,1.040559,1.035572,20041130,1.000524,0.0400140326468932,0.0350296444662996
"946",20041231,1.033734,1.032086,20041231,0.996335,0.0375365715346745,0.0358825093969399
"947",20050131,0.976176,0.975251,20050131,1.002102,-0.0258716178592598,-0.0267946775877107
"948",20050228,1.021152,1.019015,20050228,1.005768,0.0152957739757082,0.0131710295018335
"949",20050331,0.98276,0.981271,20050331,1.007821,-0.024866518955251,-0.0263439638586614
"950",20050429,0.981074,0.979924,20050429,1.006725,-0.0254796493580671,-0.0266219672701086
"951",20050531,1.031994,1.030156,20050531,0.998972,0.0330559815490326,0.0312160901406646
"952",20050630,1.001717,1.000139,20050630,1.000514,0.00120238197566458,-0.000374807349022621
"953",20050729,1.037364,1.036163,20050729,1.004627,0.0325862235436636,0.0313907549767227
"954",20050831,0.990841,0.988735,20050831,1.005118,-0.014204302380417,-0.0162995787559271
"955",20050930,1.008067,1.006916,20050930,1.01222,-0.00410286301396912,-0.00523996759597711
"956",20051031,0.984328,0.983303,20051031,1.002012,-0.0176484912356338,-0.0186714330766496
"957",20051130,1.038289,1.035675,20051130,0.991968,0.0466960627762187,0.0440608971257137
"958",20051230,0.99994,0.998604,20051230,0.995951,0.0040052171241356,0.00266378566817038
"959",20060131,1.026442,1.025424,20060131,1.007622,0.0186776390352732,0.0176673395380409
"960",20060228,1.002425,1.000167,20060228,1.002017,0.000407178720520651,-0.00184627606118448
"961",20060331,1.012909,1.011511,20060331,1.005536,0.00733240779047195,0.00594210450943589
"962",20060428,1.012064,1.01085,20060428,1.008509,0.00352500572627501,0.00232124849654292
"963",20060531,0.971681,0.969481,20060531,1.004963,-0.0331176371667415,-0.0353067724881414
"964",20060630,1.001587,1.000348,20060630,1.001975,-0.000387235210459358,-0.00162379300880766
"965",20060731,1.005571,1.00451,20060731,1.002957,0.002606293191034,0.00154842131816202
"966",20060831,1.02415,1.021679,20060831,1.001966,0.0221404718323774,0.0196743202863172
"967",20060929,1.026487,1.025296,20060929,0.995096,0.0315457001133559,0.0303488306655841
"968",20061031,1.032527,1.03142,20061031,0.994579,0.0381548373734011,0.0370418036174101
"969",20061130,1.018385,1.015887,20061130,0.998513,0.0199015936697871,0.0173998736120611
"970",20061229,1.013768,1.012294,20061229,1.001489,0.0122607437525524,0.0107889352753749
"971",20070131,1.015313,1.014345,20070131,1.003053,0.0122226841453044,0.0112576304542233
