caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
19480930,-0.027016,-0.031159,-0.036962,-0.041290,22666864.20,90,23395827.10,90,15.49,-0.030056
19481030,0.070041,0.067023,0.059347,0.056643,24198325.20,90,22666864.20,90,16.54,0.067786
19481130,-0.098332,-0.109939,-0.109582,-0.119509,21550191.40,90,24198325.20,90,14.75,-0.108223
19481231,0.035952,0.029719,0.028019,0.020678,22094298.40,90,21550191.40,90,15.20,0.030508
19490131,0.002676,0.001377,0.014855,0.012807,22124711.80,90,22094298.40,90,15.22,0.001316
19490228,-0.031639,-0.041472,-0.028418,-0.036201,21226763.40,90,22124711.80,90,14.62,-0.039422
19490331,0.033981,0.029349,0.042145,0.036673,21865403.40,90,21226763.40,90,15.06,0.030096
19490430,-0.018691,-0.021717,-0.028888,-0.030948,21390528.60,90,21865403.40,90,14.74,-0.021248
19490531,-0.029423,-0.037792,-0.026519,-0.034655,20603559.90,90,21390528.60,90,14.19,-0.037313
19490630,0.001744,-0.003269,-0.006710,-0.011614,20536202.70,90,20603559.90,90,14.16,-0.002114
19490729,0.062732,0.061657,0.056199,0.054321,21836534.00,90,20541448.70,90,15.04,0.062147
19490831,0.021800,0.011738,0.023593,0.015023,22092860.20,90,21836534.00,90,15.22,0.011968
19490930,0.027415,0.024293,0.034209,0.030226,22640450.20,90,22092860.20,90,15.58,0.023653
19491031,0.029780,0.028437,0.018565,0.016267,23222496.50,90,22640450.20,90,16.04,0.029525
19491130,0.020738,0.000482,0.018941,0.007634,23262075.20,90,23222496.50,90,16.06,0.001247
19491231,0.050984,0.046034,0.068272,0.061708,24536226.90,90,23262075.20,90,16.76,0.043587
19500131,0.019703,0.018245,0.033964,0.031615,24999176.50,90,24536226.90,90,17.05,0.017303
19500228,0.019603,0.009975,0.018479,0.011781,25246904.90,90,24999176.50,90,17.22,0.009971
19500331,0.008185,0.003542,0.004111,-0.001171,25399291.90,90,25246904.90,90,17.29,0.004065
19500429,0.045887,0.044493,0.035929,0.033728,26529385.30,90,25399291.90,90,18.07,0.045113
19500531,0.046902,0.037590,0.025339,0.017750,27535099.40,90,26529385.30,90,18.78,0.039292
19500630,-0.054224,-0.057849,-0.072075,-0.076445,25950947.10,90,27535099.40,90,17.69,-0.058040
19500731,0.016981,0.015875,0.049028,0.046996,25667012.00,90,25265923.10,90,17.84,0.008479
19500831,0.048063,0.031526,0.034931,0.025701,26460058.00,90,25667012.00,90,18.42,0.032511
19500929,0.059466,0.056510,0.064843,0.060597,27955307.10,90,26460058.00,90,19.45,0.055917
19501031,0.005084,0.003425,-0.007084,-0.010040,28064837.90,90,27955307.10,90,19.53,0.004113
19501130,0.022430,-0.000073,0.028721,0.014962,28062793.00,90,28064837.90,90,19.51,-0.001024
19501230,0.055425,0.051025,0.079679,0.071878,29783857.30,90,28062793.00,90,20.41,0.046130
19510131,0.065105,0.063309,0.072271,0.069941,31674640.00,90,29783857.30,90,21.66,0.061244
19510228,0.014546,0.004185,0.009446,0.002608,31812722.00,90,31674640.00,90,21.80,0.006464
19510331,-0.017484,-0.019706,-0.024806,-0.028969,31252904.50,90,31812722.00,90,21.40,-0.018349
19510430,0.049108,0.047903,0.031718,0.029388,32748452.40,90,31252904.50,90,22.43,0.048131
19510531,-0.029979,-0.040917,-0.022844,-0.030399,31408487.40,90,32748452.40,90,21.52,-0.040571
19510629,-0.025848,-0.028186,-0.041803,-0.045824,30523217.80,90,31408487.40,90,20.96,-0.026022
19510731,0.070935,0.070014,0.077191,0.074722,32660294.10,90,30523217.80,90,22.40,0.068702
19510831,0.050220,0.038396,0.035093,0.027443,33914320.60,90,32660294.10,90,23.28,0.039286
19510928,0.002868,0.001195,0.018520,0.014921,34522002.20,90,34480811.50,90,23.26,-0.000859
19511031,-0.013321,-0.015088,-0.023051,-0.025892,34018023.00,90,34522002.20,90,22.94,-0.013758
19511130,0.011388,-0.002574,0.014761,0.004767,33951915.20,90,34018023.00,90,22.88,-0.002616
19511231,0.041815,0.038467,0.027918,0.021387,35444069.00,90,33951915.20,90,23.77,0.038899
19520131,0.017768,0.016303,0.020778,0.018507,36042650.00,90,35444069.00,90,24.14,0.015566
19520229,-0.025241,-0.035743,-0.016045,-0.023296,34754362.90,90,36042650.00,90,23.26,-0.036454
19520331,0.052805,0.050655,0.045030,0.040612,36571939.90,90,34754362.90,90,24.37,0.047721
19520430,-0.041423,-0.043268,-0.035340,-0.038039,34996117.10,90,36571939.90,90,23.32,-0.043086
19520529,0.033698,0.023274,0.028118,0.020946,35837771.20,90,34996117.10,90,23.86,0.023156
19520630,0.047832,0.045795,0.039012,0.034668,37574458.50,90,35837771.20,90,24.96,0.046102
19520731,0.019129,0.017659,0.018871,0.016768,38238000.20,90,37574458.50,90,25.40,0.017628
19520829,-0.005674,-0.015007,-0.004182,-0.010595,37664161.70,90,38238000.20,90,25.03,-0.014567
19520930,-0.018085,-0.020098,-0.018359,-0.022090,36895405.50,90,37664161.70,90,24.54,-0.019577
19521031,0.000320,-0.001244,-0.011536,-0.014703,36849493.40,90,36895405.50,90,24.52,-0.000815
19521128,0.061382,0.048273,0.076125,0.066683,38668054.60,90,36849493.40,90,25.66,0.046493
19521231,0.038215,0.035725,0.035868,0.030850,40315357.10,90,38668054.60,90,26.57,0.035464
19530130,-0.006207,-0.006795,0.006762,0.005373,40072053.00,90,40315357.10,90,26.38,-0.007151
19530227,-0.007540,-0.017804,-0.006503,-0.013630,39358603.50,90,40072053.00,90,25.90,-0.018196
19530331,-0.022288,-0.024368,-0.016475,-0.020824,38399500.50,90,39358603.50,90,25.29,-0.023552
19530430,-0.025308,-0.026832,-0.024339,-0.026714,37382725.80,90,38399500.50,90,24.62,-0.026493
19530529,0.007401,-0.002730,0.009466,0.002360,37299755.80,90,37382725.80,90,24.54,-0.003249
19530630,-0.014266,-0.016183,-0.018330,-0.022198,36494598.60,90,37094891.50,90,24.14,-0.016300
19530731,0.026314,0.024844,0.023165,0.020736,37427558.50,90,36494598.60,90,24.75,0.025269
19530831,-0.050101,-0.060097,-0.055387,-0.062175,35178263.00,90,37427558.50,90,23.32,-0.057778
19530930,0.002187,0.000072,-0.006662,-0.010568,35247353.20,90,35178263.00,90,23.35,0.001286
19531030,0.051046,0.049806,0.042035,0.039158,37002888.10,90,35247353.20,90,24.54,0.050964
19531130,0.023763,0.009879,0.026921,0.016747,37368452.20,90,37002888.10,90,24.76,0.008965
19531231,0.001713,-0.001189,-0.010892,-0.016379,37601343.10,90,37368452.20,90,24.81,0.002019
19540129,0.053486,0.052586,0.060393,0.058423,39598963.10,90,37601343.10,90,26.08,0.051189
19540226,0.012916,0.002343,0.009183,0.001406,39691751.20,90,39598963.10,90,26.15,0.002684
19540331,0.030530,0.028423,0.024439,0.019603,40819920.20,90,39691751.20,90,26.94,0.030210
19540430,0.048358,0.047140,0.018966,0.016994,43180701.50,90,41235274.00,90,28.26,0.048998
19540528,0.042777,0.033606,0.044412,0.037575,44645695.10,90,43180701.50,90,29.19,0.032909
19540630,0.002467,0.000533,0.013743,0.010138,44761560.10,91,44704632.50,91,29.21,0.000685
19540730,0.058701,0.057780,0.059918,0.058141,47347890.90,91,44761560.10,91,30.88,0.057172
